id,bowler,wickets,venue,batting_team
501205,AUK Pathan,0,M Chinnaswamy Stadium,Mumbai Indians
501206,P Kumar,2,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,RJ Harris,1,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,R McLaren,0,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,PP Chawla,1,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,AM Nayar,0,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,BA Bhatt,0,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
501206,R Ashwin,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,TG Southee,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,JA Morkel,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,S Randiv,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,SB Styris,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,SB Jakati,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501206,SK Raina,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501207,AC Thomas,1,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,SB Wagh,0,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,WD Parnell,4,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,M Kartik,0,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,R Sharma,1,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,Yuvraj Singh,0,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,JD Ryder,2,Dr DY Patil Sports Academy,Kochi Tuskers Kerala
501207,RP Singh,0,Dr DY Patil Sports Academy,Pune Warriors
501207,S Sreesanth,0,Dr DY Patil Sports Academy,Pune Warriors
501207,M Muralitharan,1,Dr DY Patil Sports Academy,Pune Warriors
501207,R Vinay Kumar,1,Dr DY Patil Sports Academy,Pune Warriors
501207,RA Jadeja,2,Dr DY Patil Sports Academy,Pune Warriors
501207,BJ Hodge,2,Dr DY Patil Sports Academy,Pune Warriors
501208,Z Khan,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,JJ van der Wath,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,S Aravind,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,DL Vettori,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,R Ninan,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,TM Dilshan,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501208,DW Steyn,3,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
501208,I Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
501208,MS Gony,3,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
501208,DT Christian,1,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
501208,A Mishra,1,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
501209,B Lee,0,Sawai Mansingh Stadium,Rajasthan Royals
501209,L Balaji,0,Sawai Mansingh Stadium,Rajasthan Royals
501209,JH Kallis,0,Sawai Mansingh Stadium,Rajasthan Royals
501209,Shakib Al Hasan,2,Sawai Mansingh Stadium,Rajasthan Royals
501209,R Bhatia,0,Sawai Mansingh Stadium,Rajasthan Royals
501209,Iqbal Abdulla,0,Sawai Mansingh Stadium,Rajasthan Royals
501209,YK Pathan,2,Sawai Mansingh Stadium,Rajasthan Royals
501209,AL Menaria,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,A Singh,1,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,SR Watson,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,ND Doshi,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,J Botha,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,SK Warne,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501209,SK Trivedi,0,Sawai Mansingh Stadium,Kolkata Knight Riders
501210,RP Singh,0,Wankhede Stadium,Mumbai Indians
501210,R Vinay Kumar,1,Wankhede Stadium,Mumbai Indians
501210,NLTC Perera,0,Wankhede Stadium,Mumbai Indians
501210,RV Gomez,1,Wankhede Stadium,Mumbai Indians
501210,RA Jadeja,0,Wankhede Stadium,Mumbai Indians
501210,RR Powar,0,Wankhede Stadium,Mumbai Indians
501210,SL Malinga,2,Wankhede Stadium,Kochi Tuskers Kerala
501210,MM Patel,0,Wankhede Stadium,Kochi Tuskers Kerala
501210,AG Murtaza,0,Wankhede Stadium,Kochi Tuskers Kerala
501210,KA Pollard,0,Wankhede Stadium,Kochi Tuskers Kerala
501210,Harbhajan Singh,0,Wankhede Stadium,Kochi Tuskers Kerala
501210,R Sathish,0,Wankhede Stadium,Kochi Tuskers Kerala
501211,Z Khan,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,DL Vettori,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,JJ van der Wath,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,TM Dilshan,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,R Ninan,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,V Kohli,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501211,JA Morkel,2,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501211,TG Southee,1,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501211,R Ashwin,1,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501211,S Randiv,2,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501211,SB Jakati,1,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501211,SK Raina,0,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
501212,P Kumar,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,RJ Harris,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,R McLaren,2,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,VS Malik,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,AM Nayar,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,PP Chawla,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,PC Valthaty,4,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501212,DW Steyn,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501212,I Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501212,MS Gony,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501212,A Mishra,2,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501212,DT Christian,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501212,JP Duminy,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
501213,Y Venugopal Rao,0,Dr DY Patil Sports Academy,Pune Warriors
501213,AB Dinda,2,Dr DY Patil Sports Academy,Pune Warriors
501213,IK Pathan,0,Dr DY Patil Sports Academy,Pune Warriors
501213,UT Yadav,0,Dr DY Patil Sports Academy,Pune Warriors
501213,JR Hopes,1,Dr DY Patil Sports Academy,Pune Warriors
501213,S Nadeem,2,Dr DY Patil Sports Academy,Pune Warriors
501213,AC Thomas,0,Dr DY Patil Sports Academy,Delhi Daredevils
501213,SB Wagh,0,Dr DY Patil Sports Academy,Delhi Daredevils
501213,WD Parnell,0,Dr DY Patil Sports Academy,Delhi Daredevils
501213,R Sharma,2,Dr DY Patil Sports Academy,Delhi Daredevils
501213,JD Ryder,1,Dr DY Patil Sports Academy,Delhi Daredevils
501213,AA Jhunjhunwala,0,Dr DY Patil Sports Academy,Delhi Daredevils
501213,Yuvraj Singh,4,Dr DY Patil Sports Academy,Delhi Daredevils
501214,B Lee,1,Eden Gardens,Rajasthan Royals
501214,Shakib Al Hasan,2,Eden Gardens,Rajasthan Royals
501214,L Balaji,3,Eden Gardens,Rajasthan Royals
501214,Iqbal Abdulla,2,Eden Gardens,Rajasthan Royals
501214,R Bhatia,1,Eden Gardens,Rajasthan Royals
501214,YK Pathan,1,Eden Gardens,Rajasthan Royals
501214,SW Tait,1,Eden Gardens,Kolkata Knight Riders
501214,SR Watson,0,Eden Gardens,Kolkata Knight Riders
501214,SK Warne,1,Eden Gardens,Kolkata Knight Riders
501214,SK Trivedi,0,Eden Gardens,Kolkata Knight Riders
501214,A Singh,0,Eden Gardens,Kolkata Knight Riders
501215,RP Singh,1,Nehru Stadium,Chennai Super Kings
501215,R Vinay Kumar,0,Nehru Stadium,Chennai Super Kings
501215,NLTC Perera,2,Nehru Stadium,Chennai Super Kings
501215,RR Powar,0,Nehru Stadium,Chennai Super Kings
501215,RV Gomez,1,Nehru Stadium,Chennai Super Kings
501215,RA Jadeja,0,Nehru Stadium,Chennai Super Kings
501215,JA Morkel,0,Nehru Stadium,Kochi Tuskers Kerala
501215,DE Bollinger,1,Nehru Stadium,Kochi Tuskers Kerala
501215,R Ashwin,2,Nehru Stadium,Kochi Tuskers Kerala
501215,TG Southee,0,Nehru Stadium,Kochi Tuskers Kerala
501215,SB Jakati,0,Nehru Stadium,Kochi Tuskers Kerala
501216,AB Dinda,1,Feroz Shah Kotla,Deccan Chargers
501216,IK Pathan,1,Feroz Shah Kotla,Deccan Chargers
501216,M Morkel,0,Feroz Shah Kotla,Deccan Chargers
501216,JR Hopes,1,Feroz Shah Kotla,Deccan Chargers
501216,S Nadeem,1,Feroz Shah Kotla,Deccan Chargers
501216,Y Nagar,0,Feroz Shah Kotla,Deccan Chargers
501216,DW Steyn,0,Feroz Shah Kotla,Delhi Daredevils
501216,DT Christian,2,Feroz Shah Kotla,Delhi Daredevils
501216,Harmeet Singh,2,Feroz Shah Kotla,Delhi Daredevils
501216,PP Ojha,1,Feroz Shah Kotla,Delhi Daredevils
501216,A Mishra,1,Feroz Shah Kotla,Delhi Daredevils
501216,S Dhawan,1,Feroz Shah Kotla,Delhi Daredevils
501218,AG Murtaza,2,Wankhede Stadium,Pune Warriors
501218,SL Malinga,2,Wankhede Stadium,Pune Warriors
501218,AN Ahmed,2,Wankhede Stadium,Pune Warriors
501218,MM Patel,3,Wankhede Stadium,Pune Warriors
501218,KA Pollard,0,Wankhede Stadium,Pune Warriors
501218,JEC Franklin,1,Wankhede Stadium,Pune Warriors
501218,AC Thomas,1,Wankhede Stadium,Mumbai Indians
501218,SB Wagh,1,Wankhede Stadium,Mumbai Indians
501218,M Kartik,0,Wankhede Stadium,Mumbai Indians
501218,WD Parnell,0,Wankhede Stadium,Mumbai Indians
501218,R Sharma,1,Wankhede Stadium,Mumbai Indians
501218,JD Ryder,0,Wankhede Stadium,Mumbai Indians
501218,Yuvraj Singh,0,Wankhede Stadium,Mumbai Indians
501219,B Lee,1,Eden Gardens,Kochi Tuskers Kerala
501219,L Balaji,0,Eden Gardens,Kochi Tuskers Kerala
501219,Iqbal Abdulla,0,Eden Gardens,Kochi Tuskers Kerala
501219,Shakib Al Hasan,3,Eden Gardens,Kochi Tuskers Kerala
501219,YK Pathan,3,Eden Gardens,Kochi Tuskers Kerala
501219,RP Singh,2,Eden Gardens,Kolkata Knight Riders
501219,R Vinay Kumar,3,Eden Gardens,Kolkata Knight Riders
501219,RA Jadeja,2,Eden Gardens,Kolkata Knight Riders
501219,RR Powar,1,Eden Gardens,Kolkata Knight Riders
501219,M Muralitharan,1,Eden Gardens,Kolkata Knight Riders
501220,SK Trivedi,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,SW Tait,3,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,SK Warne,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,SR Watson,3,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,STR Binny,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,AL Menaria,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,AS Raut,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
501220,P Kumar,2,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,RJ Harris,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,BA Bhatt,2,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,PP Chawla,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,PC Valthaty,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,R McLaren,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501220,AM Nayar,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
501221,JA Morkel,1,Wankhede Stadium,Mumbai Indians
501221,DE Bollinger,2,Wankhede Stadium,Mumbai Indians
501221,Joginder Sharma,0,Wankhede Stadium,Mumbai Indians
501221,R Ashwin,0,Wankhede Stadium,Mumbai Indians
501221,S Randiv,1,Wankhede Stadium,Mumbai Indians
501221,SK Raina,0,Wankhede Stadium,Mumbai Indians
501221,MM Patel,1,Wankhede Stadium,Chennai Super Kings
501221,SL Malinga,2,Wankhede Stadium,Chennai Super Kings
501221,AN Ahmed,0,Wankhede Stadium,Chennai Super Kings
501221,Harbhajan Singh,5,Wankhede Stadium,Chennai Super Kings
501221,RG Sharma,0,Wankhede Stadium,Chennai Super Kings
501221,KA Pollard,1,Wankhede Stadium,Chennai Super Kings
501221,R Sathish,0,Wankhede Stadium,Chennai Super Kings
501222,Z Khan,0,Eden Gardens,Kolkata Knight Riders
501222,S Aravind,3,Eden Gardens,Kolkata Knight Riders
501222,J Syed Mohammad,1,Eden Gardens,Kolkata Knight Riders
501222,TM Dilshan,0,Eden Gardens,Kolkata Knight Riders
501222,V Kohli,0,Eden Gardens,Kolkata Knight Riders
501222,DL Vettori,1,Eden Gardens,Kolkata Knight Riders
501222,CH Gayle,0,Eden Gardens,Kolkata Knight Riders
501222,YK Pathan,0,Eden Gardens,Royal Challengers Bangalore
501222,L Balaji,1,Eden Gardens,Royal Challengers Bangalore
501222,JD Unadkat,0,Eden Gardens,Royal Challengers Bangalore
501222,Shakib Al Hasan,0,Eden Gardens,Royal Challengers Bangalore
501222,R Bhatia,0,Eden Gardens,Royal Challengers Bangalore
501222,MK Tiwary,0,Eden Gardens,Royal Challengers Bangalore
501222,Iqbal Abdulla,0,Eden Gardens,Royal Challengers Bangalore
501223,P Kumar,1,Feroz Shah Kotla,Delhi Daredevils
501223,RJ Harris,0,Feroz Shah Kotla,Delhi Daredevils
501223,SJ Srivastava,0,Feroz Shah Kotla,Delhi Daredevils
501223,AM Nayar,1,Feroz Shah Kotla,Delhi Daredevils
501223,PP Chawla,1,Feroz Shah Kotla,Delhi Daredevils
501223,PC Valthaty,0,Feroz Shah Kotla,Delhi Daredevils
501223,DJ Hussey,1,Feroz Shah Kotla,Delhi Daredevils
501223,M Morkel,1,Feroz Shah Kotla,Kings XI Punjab
501223,IK Pathan,1,Feroz Shah Kotla,Kings XI Punjab
501223,VR Aaron,1,Feroz Shah Kotla,Kings XI Punjab
501223,Y Nagar,0,Feroz Shah Kotla,Kings XI Punjab
501223,AB Agarkar,2,Feroz Shah Kotla,Kings XI Punjab
501223,JR Hopes,1,Feroz Shah Kotla,Kings XI Punjab
501224,A Mishra,2,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
501224,DW Steyn,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
501224,PP Ojha,1,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
501224,I Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
501224,DT Christian,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
501224,MM Patel,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501224,Harbhajan Singh,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501224,AN Ahmed,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501224,SL Malinga,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501224,KA Pollard,2,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501224,R Sathish,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
501225,A Singh,1,Sawai Mansingh Stadium,Kochi Tuskers Kerala
501225,SR Watson,1,Sawai Mansingh Stadium,Kochi Tuskers Kerala
501225,J Botha,1,Sawai Mansingh Stadium,Kochi Tuskers Kerala
501225,SK Warne,3,Sawai Mansingh Stadium,Kochi Tuskers Kerala
501225,SK Trivedi,4,Sawai Mansingh Stadium,Kochi Tuskers Kerala
501225,RP Singh,0,Sawai Mansingh Stadium,Rajasthan Royals
501225,R Vinay Kumar,0,Sawai Mansingh Stadium,Rajasthan Royals
501225,M Muralitharan,0,Sawai Mansingh Stadium,Rajasthan Royals
501225,NLTC Perera,1,Sawai Mansingh Stadium,Rajasthan Royals
501225,RA Jadeja,1,Sawai Mansingh Stadium,Rajasthan Royals
501225,RV Gomez,0,Sawai Mansingh Stadium,Rajasthan Royals
501226,NL McCullum,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,JE Taylor,3,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,AC Thomas,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,M Kartik,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,R Sharma,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,Yuvraj Singh,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
501226,JA Morkel,4,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501226,DE Bollinger,3,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501226,R Ashwin,2,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501226,S Randiv,0,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501226,SK Raina,0,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501226,SB Jakati,0,"MA Chidambaram Stadium, Chepauk",Pune Warriors
501227,Z Khan,1,Feroz Shah Kotla,Delhi Daredevils
501227,S Aravind,1,Feroz Shah Kotla,Delhi Daredevils
501227,DL Vettori,2,Feroz Shah Kotla,Delhi Daredevils
501227,CH Gayle,0,Feroz Shah Kotla,Delhi Daredevils
501227,A Mithun,2,Feroz Shah Kotla,Delhi Daredevils
501227,J Syed Mohammad,0,Feroz Shah Kotla,Delhi Daredevils
501227,AB Dinda,1,Feroz Shah Kotla,Royal Challengers Bangalore
501227,IK Pathan,0,Feroz Shah Kotla,Royal Challengers Bangalore
501227,M Morkel,3,Feroz Shah Kotla,Royal Challengers Bangalore
501227,UT Yadav,1,Feroz Shah Kotla,Royal Challengers Bangalore
501227,JR Hopes,1,Feroz Shah Kotla,Royal Challengers Bangalore
501227,Y Nagar,1,Feroz Shah Kotla,Royal Challengers Bangalore
501228,KMDN Kulasekara,1,Dr DY Patil Sports Academy,Pune Warriors
501228,DE Bollinger,3,Dr DY Patil Sports Academy,Pune Warriors
501228,TG Southee,1,Dr DY Patil Sports Academy,Pune Warriors
501228,R Ashwin,1,Dr DY Patil Sports Academy,Pune Warriors
501228,SB Jakati,0,Dr DY Patil Sports Academy,Pune Warriors
501228,SK Raina,0,Dr DY Patil Sports Academy,Pune Warriors
501228,AC Thomas,0,Dr DY Patil Sports Academy,Chennai Super Kings
501228,JE Taylor,0,Dr DY Patil Sports Academy,Chennai Super Kings
501228,M Kartik,1,Dr DY Patil Sports Academy,Chennai Super Kings
501228,MR Marsh,0,Dr DY Patil Sports Academy,Chennai Super Kings
501228,R Sharma,0,Dr DY Patil Sports Academy,Chennai Super Kings
501228,Yuvraj Singh,0,Dr DY Patil Sports Academy,Chennai Super Kings
501228,JD Ryder,1,Dr DY Patil Sports Academy,Chennai Super Kings
501229,RP Singh,2,Nehru Stadium,Deccan Chargers
501229,S Sreesanth,0,Nehru Stadium,Deccan Chargers
501229,R Vinay Kumar,3,Nehru Stadium,Deccan Chargers
501229,NLTC Perera,2,Nehru Stadium,Deccan Chargers
501229,RV Gomez,0,Nehru Stadium,Deccan Chargers
501229,RA Jadeja,0,Nehru Stadium,Deccan Chargers
501229,DW Steyn,3,Nehru Stadium,Kochi Tuskers Kerala
501229,I Sharma,5,Nehru Stadium,Kochi Tuskers Kerala
501229,DT Christian,0,Nehru Stadium,Kochi Tuskers Kerala
501229,MS Gony,1,Nehru Stadium,Kochi Tuskers Kerala
501229,A Mishra,1,Nehru Stadium,Kochi Tuskers Kerala
501230,IK Pathan,1,Feroz Shah Kotla,Kolkata Knight Riders
501230,M Morkel,1,Feroz Shah Kotla,Kolkata Knight Riders
501230,UT Yadav,2,Feroz Shah Kotla,Kolkata Knight Riders
501230,AB Agarkar,2,Feroz Shah Kotla,Kolkata Knight Riders
501230,JR Hopes,1,Feroz Shah Kotla,Kolkata Knight Riders
501230,B Lee,2,Feroz Shah Kotla,Delhi Daredevils
501230,L Balaji,2,Feroz Shah Kotla,Delhi Daredevils
501230,JD Unadkat,1,Feroz Shah Kotla,Delhi Daredevils
501230,Iqbal Abdulla,3,Feroz Shah Kotla,Delhi Daredevils
501230,JH Kallis,0,Feroz Shah Kotla,Delhi Daredevils
501230,YK Pathan,1,Feroz Shah Kotla,Delhi Daredevils
501231,AL Menaria,2,Sawai Mansingh Stadium,Mumbai Indians
501231,A Singh,2,Sawai Mansingh Stadium,Mumbai Indians
501231,SR Watson,0,Sawai Mansingh Stadium,Mumbai Indians
501231,SK Warne,1,Sawai Mansingh Stadium,Mumbai Indians
501231,SK Trivedi,0,Sawai Mansingh Stadium,Mumbai Indians
501231,J Botha,3,Sawai Mansingh Stadium,Mumbai Indians
501231,SL Malinga,1,Sawai Mansingh Stadium,Rajasthan Royals
501231,MM Patel,2,Sawai Mansingh Stadium,Rajasthan Royals
501231,AG Murtaza,0,Sawai Mansingh Stadium,Rajasthan Royals
501231,Harbhajan Singh,0,Sawai Mansingh Stadium,Rajasthan Royals
501231,R Sathish,0,Sawai Mansingh Stadium,Rajasthan Royals
501231,KA Pollard,0,Sawai Mansingh Stadium,Rajasthan Royals
501232,AC Thomas,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,JE Taylor,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,Kamran Khan,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,R Sharma,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,M Manhas,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,Yuvraj Singh,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,JD Ryder,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
501232,Z Khan,1,M Chinnaswamy Stadium,Pune Warriors
501232,S Aravind,1,M Chinnaswamy Stadium,Pune Warriors
501232,A Mithun,0,M Chinnaswamy Stadium,Pune Warriors
501232,DL Vettori,1,M Chinnaswamy Stadium,Pune Warriors
501232,CH Gayle,1,M Chinnaswamy Stadium,Pune Warriors
501232,J Syed Mohammad,1,M Chinnaswamy Stadium,Pune Warriors
501233,RP Singh,1,Nehru Stadium,Delhi Daredevils
501233,S Sreesanth,2,Nehru Stadium,Delhi Daredevils
501233,RA Jadeja,1,Nehru Stadium,Delhi Daredevils
501233,R Vinay Kumar,2,Nehru Stadium,Delhi Daredevils
501233,B Akhil,0,Nehru Stadium,Delhi Daredevils
501233,RR Powar,1,Nehru Stadium,Delhi Daredevils
501233,IK Pathan,2,Nehru Stadium,Kochi Tuskers Kerala
501233,M Morkel,3,Nehru Stadium,Kochi Tuskers Kerala
501233,UT Yadav,0,Nehru Stadium,Kochi Tuskers Kerala
501233,AB Agarkar,2,Nehru Stadium,Kochi Tuskers Kerala
501233,RE van der Merwe,3,Nehru Stadium,Kochi Tuskers Kerala
501234,B Lee,1,Eden Gardens,Kings XI Punjab
501234,L Balaji,0,Eden Gardens,Kings XI Punjab
501234,Iqbal Abdulla,3,Eden Gardens,Kings XI Punjab
501234,YK Pathan,1,Eden Gardens,Kings XI Punjab
501234,R Bhatia,1,Eden Gardens,Kings XI Punjab
